State,Month,Year,Number Fatalities,Weekday (Y/N),Time of Day
QLD,6,1993,1,1,D
VIC,6,1993,1,1,D
SA,6,1993,1,1,D
WA,6,1993,1,1,D
VIC,6,1993,1,1,D
SA,6,1993,1,1,D
QLD,6,1993,1,1,D
VIC,6,1993,1,1,D
WA,6,1993,1,1,D
NSW,6,1993,1,1,D
QLD,6,1993,1,1,N
VIC,6,1993,1,1,N
WA,6,1993,1,1,N
NSW,6,1993,1,1,N
QLD,6,1993,4,1,N
QLD,6,1993,1,1,D
QLD,6,1993,1,1,D
SA,6,1993,1,1,D
VIC,6,1993,1,1,D
QLD,6,1993,1,1,D
VIC,6,1993,1,1,D
NSW,6,1993,1,1,D
VIC,6,1993,1,1,D
VIC,6,1993,1,1,D
VIC,6,1993,1,1,D
NSW,6,1993,1,1,D
NSW,6,1993,1,1,D
QLD,6,1993,1,1,D
QLD,6,1993,1,1,D
WA,6,1993,1,1,D
NSW,6,1993,1,1,N
VIC,6,1993,1,1,N
VIC,6,1993,1,1,N
VIC,6,1993,1,1,N
WA,5,1993,1,1,N
NSW,5,1993,1,1,N
VIC,5,1993,1,1,D
WA,5,1993,1,1,D
VIC,5,1993,1,1,D
NSW,5,1993,1,1,D
SA,5,1993,1,1,D
QLD,5,1993,1,1,D
VIC,5,1993,1,1,D
NSW,5,1993,1,1,D
VIC,5,1993,1,1,D
WA,5,1993,1,1,D
VIC,5,1993,2,1,D
NSW,5,1993,1,1,D
NSW,5,1993,1,0,N
VIC,5,1993,3,0,N
NSW,5,1993,1,0,N
VIC,5,1993,1,0,N
QLD,5,1993,1,0,N
WA,5,1993,2,0,N
NSW,5,1993,1,0,N
NSW,5,1993,2,1,D
NSW,5,1993,1,1,D
VIC,5,1993,1,1,D
VIC,5,1993,1,1,D
QLD,5,1993,1,1,D
SA,5,1993,1,1,D
SA,5,1993,1,1,D
QLD,5,1993,1,1,D
VIC,5,1993,1,1,D
VIC,5,1993,1,1,D
QLD,5,1993,1,1,D
VIC,5,1993,2,1,D
SA,5,1993,1,1,D
QLD,5,1993,1,1,N
VIC,5,1993,1,1,N
SA,5,1993,2,1,N
WA,5,1993,1,0,N
NSW,5,1993,1,0,N
NSW,5,1993,1,0,N
VIC,5,1993,1,0,N
NSW,5,1993,1,0,D
NSW,5,1993,1,0,D
QLD,5,1993,1,0,D
QLD,5,1993,1,0,D
TAS,5,1993,1,0,D
WA,5,1993,1,0,D
VIC,5,1993,1,0,D
SA,5,1993,1,0,D
WA,5,1993,1,0,D
NSW,5,1993,1,0,N
QLD,5,1993,1,0,N
QLD,5,1993,1,0,N
WA,5,1993,1,0,N
NSW,5,1993,1,0,N
SA,5,1993,1,0,N
VIC,5,1993,1,0,N
VIC,5,1993,1,0,N
QLD,5,1993,1,0,N
VIC,5,1993,2,0,N
NSW,5,1993,1,0,N
SA,5,1993,1,0,N
QLD,5,1993,1,0,N
SA,5,1993,1,0,N
VIC,5,1993,1,0,D
TAS,5,1993,1,0,D
VIC,5,1993,2,0,D
VIC,5,1993,1,0,D
NSW,5,1993,1,0,D
NSW,5,1993,1,0,D
VIC,5,1993,1,0,D
QLD,5,1993,1,0,D
SA,5,1993,2,0,D
QLD,5,1993,2,0,D
WA,5,1993,1,0,D
TAS,5,1993,2,0,D
VIC,5,1993,1,0,D
WA,5,1993,1,0,D
QLD,5,1993,1,0,D
QLD,5,1993,1,0,N
NSW,5,1993,1,0,N
SA,5,1993,2,0,N
NSW,5,1993,1,0,N
QLD,5,1993,1,1,N
QLD,5,1993,1,1,N
NSW,5,1993,1,1,D
NSW,5,1993,1,1,D
NSW,5,1993,1,1,D
QLD,5,1993,1,1,D
WA,5,1993,1,1,D
WA,5,1993,1,1,D
NSW,5,1993,1,1,D
QLD,5,1993,1,1,D
NSW,5,1993,1,1,D
NSW,5,1993,1,1,D
VIC,5,1993,1,1,D
VIC,5,1993,1,1,D
VIC,5,1993,1,1,D
NSW,5,1993,1,1,D
WA,5,1993,1,1,N
WA,5,1993,1,1,N
QLD,5,1993,1,1,N
QLD,5,1993,1,1,N
WA,5,1993,1,1,N
VIC,5,1993,1,1,N
QLD,5,1993,2,1,N
WA,5,1993,1,1,D
VIC,5,1993,2,1,D
SA,5,1993,1,1,D
NT,5,1993,1,1,D
NSW,5,1993,1,1,D
NSW,5,1993,1,1,D
SA,5,1993,1,1,D
VIC,5,1993,1,1,D
NSW,5,1993,1,1,D
VIC,5,1993,2,1,D
VIC,5,1993,1,1,N
VIC,5,1993,1,1,N
VIC,5,1993,1,1,N
VIC,5,1993,1,1,N
NSW,5,1993,1,1,N
NSW,5,1993,1,1,D
NSW,5,1993,1,1,D
SA,5,1993,1,1,D
NSW,5,1993,1,1,D
WA,5,1993,1,1,D
VIC,5,1993,1,1,D
SA,5,1993,1,1,D
WA,5,1993,1,1,D
NSW,5,1993,1,1,D
SA,5,1993,1,1,N
NSW,5,1993,1,1,N
VIC,5,1993,1,1,N
SA,5,1993,1,1,N
QLD,4,1993,1,1,N
NSW,4,1993,2,1,N
NSW,4,1993,1,1,N
VIC,4,1993,1,1,D
NSW,4,1993,1,1,D
NSW,4,1993,1,1,D
VIC,4,1993,1,1,D
QLD,4,1993,1,1,D
SA,4,1993,1,1,D
WA,4,1993,1,1,D
QLD,4,1993,1,1,D
SA,4,1993,1,1,D
NT,4,1993,1,1,D
VIC,4,1993,1,1,D
NSW,4,1993,1,0,N
NSW,4,1993,1,0,N
VIC,4,1993,1,0,N
SA,4,1993,1,0,N
TAS,4,1993,1,0,N
VIC,4,1993,1,0,N
VIC,4,1993,1,0,N
SA,4,1993,1,0,N
VIC,4,1993,1,0,N
QLD,4,1993,2,0,N
QLD,4,1993,2,1,D
VIC,4,1993,1,1,D
QLD,4,1993,1,1,D
QLD,4,1993,1,1,D
NSW,4,1993,1,1,D
NSW,4,1993,1,1,D
NSW,4,1993,1,1,N
SA,4,1993,1,1,N
WA,4,1993,1,1,N
QLD,4,1993,2,1,N
NSW,4,1993,1,1,N
VIC,4,1993,1,0,N
NSW,4,1993,1,0,N
WA,4,1993,2,0,N
QLD,4,1993,1,0,N
NSW,4,1993,1,0,N
NT,4,1993,2,0,N
NSW,4,1993,1,0,N
QLD,4,1993,1,0,D
QLD,4,1993,1,0,D
VIC,4,1993,2,0,D
VIC,4,1993,1,0,D
VIC,4,1993,2,0,D
NSW,4,1993,1,0,D
NSW,4,1993,1,0,D
WA,4,1993,1,0,D
SA,4,1993,1,0,N
QLD,4,1993,1,0,N
NSW,4,1993,1,0,N
NT,4,1993,1,0,N
WA,4,1993,1,0,N
NSW,4,1993,1,0,N
SA,4,1993,1,0,N
NSW,4,1993,1,0,N
NSW,4,1993,1,0,N
VIC,4,1993,1,0,N
NSW,4,1993,1,0,N
NSW,4,1993,1,0,D
VIC,4,1993,1,0,D
NSW,4,1993,1,0,D
VIC,4,1993,1,0,D
WA,4,1993,1,0,D
SA,4,1993,1,0,D
VIC,4,1993,1,0,D
SA,4,1993,1,0,D
SA,4,1993,1,0,D
NSW,4,1993,3,0,D
VIC,4,1993,1,0,D
QLD,4,1993,1,0,D
VIC,4,1993,1,0,N
WA,4,1993,1,0,N
VIC,4,1993,1,0,N
VIC,4,1993,1,0,N
VIC,4,1993,1,0,N
VIC,4,1993,1,0,N
VIC,4,1993,1,1,N
VIC,4,1993,1,1,D
NSW,4,1993,1,1,D
SA,4,1993,1,1,D
VIC,4,1993,1,1,D
VIC,4,1993,2,1,D
VIC,4,1993,1,1,D
QLD,4,1993,1,1,D
NSW,4,1993,1,1,D
NT,4,1993,1,1,D
NSW,4,1993,1,1,D
QLD,4,1993,1,1,D
NSW,4,1993,1,1,D
WA,4,1993,1,1,D
QLD,4,1993,1,1,D
SA,4,1993,1,1,D
VIC,4,1993,2,1,D
TAS,4,1993,1,1,N
SA,4,1993,1,1,N
NSW,4,1993,2,1,N
VIC,4,1993,1,1,N
VIC,4,1993,1,1,N
NSW,4,1993,1,1,N
NT,4,1993,1,1,N
NSW,4,1993,1,1,D
VIC,4,1993,1,1,D
QLD,4,1993,1,1,D
WA,4,1993,1,1,D
NSW,4,1993,1,1,D
NSW,4,1993,1,1,D
NSW,4,1993,1,1,D
QLD,4,1993,2,1,D
WA,4,1993,2,1,D
NSW,4,1993,1,1,D
NSW,4,1993,1,1,D
NSW,4,1993,1,1,D
QLD,4,1993,1,1,N
VIC,4,1993,1,1,N
VIC,4,1993,1,1,N
NSW,4,1993,1,1,N
SA,4,1993,1,1,D
QLD,4,1993,1,1,D
WA,4,1993,1,1,D
SA,4,1993,3,1,D
QLD,4,1993,1,1,D
WA,4,1993,1,1,D
NSW,4,1993,2,1,D
NSW,4,1993,2,1,D
NSW,4,1993,1,1,D
TAS,4,1993,1,1,D
WA,4,1993,1,1,D
NT,4,1993,1,1,N
VIC,4,1993,1,1,N
QLD,4,1993,1,1,N
SA,4,1993,3,1,N
WA,4,1993,1,1,N
NSW,4,1993,2,1,N
NSW,4,1993,3,1,N
VIC,4,1993,1,1,N
QLD,3,1993,1,1,N
SA,3,1993,1,1,N
NSW,3,1993,1,1,N
NSW,3,1993,2,1,N
NSW,3,1993,1,1,N
NSW,3,1993,1,1,D
NSW,3,1993,1,1,D
VIC,3,1993,1,1,D
VIC,3,1993,1,1,D
WA,3,1993,1,1,D
NSW,3,1993,1,1,D
WA,3,1993,1,1,D
NT,3,1993,1,1,D
QLD,3,1993,1,1,D
VIC,3,1993,1,1,D
VIC,3,1993,2,1,D
VIC,3,1993,1,0,N
QLD,3,1993,1,0,N
VIC,3,1993,1,0,N
QLD,3,1993,1,0,N
QLD,3,1993,1,0,N
NT,3,1993,1,0,N
NSW,3,1993,1,0,N
SA,3,1993,1,0,N
WA,3,1993,1,0,N
VIC,3,1993,1,0,N
QLD,3,1993,2,0,N
NSW,3,1993,1,1,D
NSW,3,1993,1,1,D
WA,3,1993,1,1,D
NSW,3,1993,1,1,D
VIC,3,1993,1,1,D
NT,3,1993,1,1,D
NSW,3,1993,2,1,D
VIC,3,1993,1,1,D
TAS,3,1993,1,1,D
VIC,3,1993,1,1,D
WA,3,1993,1,1,D
NSW,3,1993,1,1,N
VIC,3,1993,1,1,N
NSW,3,1993,1,1,N
QLD,3,1993,1,0,N
NSW,3,1993,1,0,N
SA,3,1993,1,0,N
WA,3,1993,1,0,N
NSW,3,1993,1,0,N
SA,3,1993,1,0,N
VIC,3,1993,1,0,N
SA,3,1993,1,0,D
SA,3,1993,1,0,D
NSW,3,1993,3,0,D
VIC,3,1993,1,0,D
NSW,3,1993,1,0,D
NSW,3,1993,2,0,D
NSW,3,1993,1,0,D
VIC,3,1993,1,0,N
NSW,3,1993,1,0,N
VIC,3,1993,1,0,N
NSW,3,1993,1,0,N
QLD,3,1993,1,0,N
VIC,3,1993,1,0,N
ACT,3,1993,1,0,N
NSW,3,1993,1,0,N
SA,3,1993,1,0,N
WA,3,1993,1,0,N
NSW,3,1993,1,0,N
SA,3,1993,1,0,N
QLD,3,1993,1,0,N
VIC,3,1993,1,0,N
SA,3,1993,1,0,N
NSW,3,1993,1,0,D
QLD,3,1993,1,0,D
QLD,3,1993,1,0,D
NSW,3,1993,1,0,D
NSW,3,1993,1,0,D
VIC,3,1993,1,0,D
QLD,3,1993,1,0,D
VIC,3,1993,1,0,D
NSW,3,1993,1,0,D
VIC,3,1993,1,0,D
SA,3,1993,2,0,N
NSW,3,1993,1,0,N
VIC,3,1993,1,1,N
NSW,3,1993,1,1,N
NSW,3,1993,1,1,N
NSW,3,1993,1,1,N
NSW,3,1993,1,1,D
NSW,3,1993,1,1,D
SA,3,1993,1,1,D
VIC,3,1993,1,1,D
NSW,3,1993,1,1,D
NSW,3,1993,1,1,D
NSW,3,1993,1,1,D
SA,3,1993,1,1,D
QLD,3,1993,1,1,D
VIC,3,1993,2,1,D
SA,3,1993,1,1,D
TAS,3,1993,1,1,D
NT,3,1993,1,1,D
VIC,3,1993,1,1,D
SA,3,1993,1,1,N
NSW,3,1993,1,1,N
SA,3,1993,1,1,N
NSW,3,1993,1,1,N
NSW,3,1993,1,1,N
WA,3,1993,1,1,N
NSW,3,1993,1,1,N
WA,3,1993,1,1,N
QLD,3,1993,1,1,D
VIC,3,1993,1,1,D
WA,3,1993,1,1,D
QLD,3,1993,1,1,D
QLD,3,1993,1,1,D
WA,3,1993,1,1,D
QLD,3,1993,1,1,D
NSW,3,1993,3,1,D
NSW,3,1993,1,1,D
NSW,3,1993,1,1,D
NSW,3,1993,1,1,D
VIC,3,1993,1,1,D
SA,3,1993,1,1,D
VIC,3,1993,2,1,D
NSW,3,1993,1,1,N
WA,3,1993,1,1,N
QLD,3,1993,1,1,N
QLD,3,1993,1,1,N
NSW,3,1993,1,1,N
TAS,3,1993,1,1,D
VIC,3,1993,1,1,D
VIC,3,1993,1,1,D
SA,3,1993,1,1,D
NSW,3,1993,1,1,D
VIC,3,1993,1,1,D
SA,3,1993,1,1,D
VIC,3,1993,1,1,D
NSW,3,1993,1,1,D
SA,3,1993,1,1,D
WA,3,1993,1,1,D
VIC,3,1993,1,1,D
VIC,3,1993,1,1,D
SA,3,1993,1,1,D
WA,3,1993,1,1,N
VIC,3,1993,1,1,N
NSW,3,1993,1,1,N
SA,3,1993,1,1,N
WA,3,1993,1,1,N
TAS,2,1993,2,1,N
VIC,2,1993,2,1,N
QLD,2,1993,1,1,N
QLD,2,1993,1,1,D
VIC,2,1993,1,1,D
NSW,2,1993,1,1,D
SA,2,1993,1,1,D
NSW,2,1993,1,1,D
VIC,2,1993,1,1,D
SA,2,1993,1,1,D
SA,2,1993,1,1,D
VIC,2,1993,1,1,D
NSW,2,1993,1,1,D
QLD,2,1993,1,1,D
VIC,2,1993,1,1,D
VIC,2,1993,1,1,D
QLD,2,1993,1,0,N
QLD,2,1993,1,0,N
NSW,2,1993,1,0,N
WA,2,1993,1,0,N
SA,2,1993,1,0,N
QLD,2,1993,1,1,D
NSW,2,1993,1,1,D
WA,2,1993,1,1,D
NSW,2,1993,2,1,D
VIC,2,1993,1,1,D
QLD,2,1993,1,1,N
QLD,2,1993,1,1,N
WA,2,1993,1,1,N
NSW,2,1993,1,0,N
NSW,2,1993,1,0,N
NSW,2,1993,1,0,N
NSW,2,1993,1,0,N
NSW,2,1993,1,0,N
VIC,2,1993,2,0,N
NSW,2,1993,1,0,D
SA,2,1993,1,0,D
NSW,2,1993,1,0,D
SA,2,1993,1,0,D
QLD,2,1993,2,0,D
VIC,2,1993,1,0,D
QLD,2,1993,1,0,D
VIC,2,1993,1,0,D
WA,2,1993,1,0,D
VIC,2,1993,1,0,D
WA,2,1993,1,0,D
QLD,2,1993,1,0,D
NSW,2,1993,1,0,D
WA,2,1993,1,0,D
QLD,2,1993,1,0,N
VIC,2,1993,1,0,N
QLD,2,1993,1,0,N
SA,2,1993,1,0,N
ACT,2,1993,1,0,N
NSW,2,1993,1,0,N
WA,2,1993,1,0,N
VIC,2,1993,1,0,N
TAS,2,1993,2,0,N
QLD,2,1993,2,0,N
VIC,2,1993,1,0,N
VIC,2,1993,1,0,N
VIC,2,1993,1,0,D
VIC,2,1993,2,0,D
QLD,2,1993,1,0,D
QLD,2,1993,1,0,D
VIC,2,1993,1,0,D
NSW,2,1993,1,0,D
SA,2,1993,1,0,D
WA,2,1993,1,0,N
QLD,2,1993,1,0,N
NSW,2,1993,1,0,N
QLD,2,1993,1,1,N
VIC,2,1993,2,1,N
VIC,2,1993,1,1,D
NSW,2,1993,1,1,D
SA,2,1993,1,1,D
NSW,2,1993,1,1,D
SA,2,1993,1,1,D
SA,2,1993,1,1,D
WA,2,1993,1,1,D
QLD,2,1993,1,1,D
VIC,2,1993,1,1,D
VIC,2,1993,1,1,D
NSW,2,1993,1,1,D
SA,2,1993,1,1,N
QLD,2,1993,1,1,N
SA,2,1993,1,1,N
NSW,2,1993,1,1,N
QLD,2,1993,1,1,D
QLD,2,1993,1,1,D
NSW,2,1993,1,1,D
NSW,2,1993,1,1,D
WA,2,1993,1,1,D
QLD,2,1993,1,1,D
VIC,2,1993,1,1,D
QLD,2,1993,2,1,D
VIC,2,1993,1,1,D
QLD,2,1993,1,1,D
VIC,2,1993,1,1,N
VIC,2,1993,1,1,N
VIC,2,1993,1,1,N
VIC,2,1993,1,1,N
QLD,2,1993,1,1,D
QLD,2,1993,1,1,D
QLD,2,1993,1,1,D
QLD,2,1993,1,1,D
VIC,2,1993,1,1,D
NSW,2,1993,1,1,D
NSW,2,1993,1,1,D
VIC,2,1993,1,1,D
NT,2,1993,1,1,D
QLD,2,1993,1,1,D
VIC,2,1993,1,1,D
NSW,2,1993,1,1,D
VIC,2,1993,1,1,D
VIC,2,1993,2,1,D
SA,2,1993,1,1,N
QLD,2,1993,1,1,N
NSW,2,1993,1,1,N
VIC,2,1993,2,1,N
NSW,2,1993,1,1,N
NSW,2,1993,2,1,N
WA,2,1993,1,1,N
NSW,1,1993,1,1,N
NT,1,1993,1,1,N
SA,1,1993,1,1,N
TAS,1,1993,1,1,N
WA,1,1993,1,1,D
NSW,1,1993,5,1,D
TAS,1,1993,1,1,D
NSW,1,1993,1,1,D
NSW,1,1993,1,1,D
QLD,1,1993,1,1,D
VIC,1,1993,1,1,D
WA,1,1993,1,1,D
VIC,1,1993,1,1,D
QLD,1,1993,1,1,D
NSW,1,1993,1,1,D
WA,1,1993,1,1,D
VIC,1,1993,1,0,N
NSW,1,1993,1,0,N
VIC,1,1993,1,0,N
TAS,1,1993,1,0,N
NSW,1,1993,1,0,N
QLD,1,1993,1,0,N
TAS,1,1993,1,0,N
NSW,1,1993,1,0,N
NSW,1,1993,1,0,N
NSW,1,1993,1,0,N
QLD,1,1993,1,1,D
VIC,1,1993,1,1,D
NSW,1,1993,1,1,N
SA,1,1993,1,1,N
SA,1,1993,1,0,N
QLD,1,1993,1,0,N
QLD,1,1993,1,0,N
NSW,1,1993,1,0,N
SA,1,1993,1,0,N
SA,1,1993,1,0,N
QLD,1,1993,3,0,N
TAS,1,1993,1,0,D
NSW,1,1993,1,0,D
QLD,1,1993,2,0,D
NSW,1,1993,2,0,D
VIC,1,1993,1,0,D
SA,1,1993,1,0,D
QLD,1,1993,1,0,D
QLD,1,1993,1,0,D
WA,1,1993,1,0,D
WA,1,1993,1,0,D
VIC,1,1993,1,0,D
NSW,1,1993,1,0,D
NSW,1,1993,3,0,D
QLD,1,1993,1,0,D
QLD,1,1993,1,0,N
SA,1,1993,2,0,N
NT,1,1993,1,0,N
NSW,1,1993,1,0,N
WA,1,1993,1,0,N
NSW,1,1993,1,0,N
QLD,1,1993,1,0,N
SA,1,1993,4,0,N
VIC,1,1993,1,0,N
NSW,1,1993,1,0,N
VIC,1,1993,1,0,N
VIC,1,1993,1,0,N
NSW,1,1993,1,0,N
VIC,1,1993,1,0,N
NSW,1,1993,1,0,N
VIC,1,1993,1,0,N
NSW,1,1993,1,0,N
QLD,1,1993,1,0,N
VIC,1,1993,1,0,D
TAS,1,1993,1,0,D
WA,1,1993,1,0,D
QLD,1,1993,1,0,D
TAS,1,1993,1,0,D
VIC,1,1993,1,0,D
SA,1,1993,1,0,D
SA,1,1993,1,0,D
VIC,1,1993,1,0,D
NSW,1,1993,1,0,N
SA,1,1993,1,0,N
SA,1,1993,1,0,N
QLD,1,1993,2,0,N
WA,1,1993,1,0,N
VIC,1,1993,1,0,N
NSW,1,1993,1,0,N
NSW,1,1993,2,0,N
QLD,1,1993,1,1,D
VIC,1,1993,1,1,D
NSW,1,1993,1,1,D
QLD,1,1993,1,1,D
VIC,1,1993,1,1,D
SA,1,1993,1,1,D
NSW,1,1993,1,1,N
SA,1,1993,1,1,N
VIC,1,1993,1,1,N
SA,1,1993,2,1,N
QLD,1,1993,1,1,D
TAS,1,1993,1,1,D
NSW,1,1993,2,1,D
VIC,1,1993,1,1,D
QLD,1,1993,1,1,D
NSW,1,1993,1,1,D
QLD,1,1993,1,1,D
VIC,1,1993,1,1,D
NSW,1,1993,1,1,N
NSW,1,1993,1,1,N
VIC,1,1993,1,1,N
QLD,1,1993,1,1,D
NSW,1,1993,1,1,D
QLD,1,1993,1,1,D
VIC,1,1993,1,1,D
VIC,1,1993,1,1,D
QLD,1,1993,1,1,D
QLD,1,1993,1,1,D
VIC,1,1993,1,1,D
NSW,1,1993,1,1,D
NSW,1,1993,2,1,N
VIC,1,1993,1,1,N
NSW,12,1992,1,1,N
TAS,12,1992,1,1,N
NSW,12,1992,1,1,D
VIC,12,1992,1,1,D
SA,12,1992,1,1,D
SA,12,1992,1,1,D
NSW,12,1992,1,1,D
NSW,12,1992,1,1,D
TAS,12,1992,1,1,D
SA,12,1992,1,1,D
VIC,12,1992,1,1,D
QLD,12,1992,2,1,D
NSW,12,1992,2,1,D
QLD,12,1992,1,1,D
VIC,12,1992,1,1,D
QLD,12,1992,1,1,D
QLD,12,1992,1,1,D
SA,12,1992,1,1,D
WA,12,1992,1,0,N
WA,12,1992,1,0,N
WA,12,1992,2,0,N
QLD,12,1992,2,0,N
NSW,12,1992,2,0,N
VIC,12,1992,1,0,N
QLD,12,1992,1,0,N
QLD,12,1992,1,1,D
QLD,12,1992,1,1,D
QLD,12,1992,1,1,D
QLD,12,1992,1,1,D
ACT,12,1992,1,1,D
TAS,12,1992,1,1,D
NSW,12,1992,1,1,D
VIC,12,1992,1,1,D
NSW,12,1992,2,1,D
VIC,12,1992,1,1,D
QLD,12,1992,1,1,D
NSW,12,1992,1,1,D
NSW,12,1992,1,1,D
QLD,12,1992,1,1,N
NSW,12,1992,1,1,N
WA,12,1992,1,1,N
WA,12,1992,1,0,N
QLD,12,1992,1,0,N
QLD,12,1992,2,0,N
NSW,12,1992,1,0,N
WA,12,1992,1,0,N
VIC,12,1992,1,0,N
VIC,12,1992,2,0,D
NSW,12,1992,2,0,D
QLD,12,1992,1,0,D
NSW,12,1992,1,0,D
NSW,12,1992,2,0,D
VIC,12,1992,2,0,D
WA,12,1992,1,0,D
WA,12,1992,1,0,D
NSW,12,1992,1,0,D
NT,12,1992,2,0,D
QLD,12,1992,1,0,N
WA,12,1992,1,0,N
NT,12,1992,1,0,N
NT,12,1992,1,0,N
QLD,12,1992,1,0,N
VIC,12,1992,1,0,N
QLD,12,1992,1,0,N
WA,12,1992,1,0,N
WA,12,1992,1,0,N
WA,12,1992,1,0,N
VIC,12,1992,1,0,N
VIC,12,1992,1,0,N
QLD,12,1992,1,0,D
NSW,12,1992,1,0,D
NSW,12,1992,1,0,D
VIC,12,1992,1,0,D
NSW,12,1992,1,0,D
WA,12,1992,1,0,D
NSW,12,1992,1,0,D
NSW,12,1992,1,0,D
VIC,12,1992,1,0,D
NSW,12,1992,1,0,D
VIC,12,1992,1,0,D
VIC,12,1992,1,0,D
VIC,12,1992,2,0,D
NSW,12,1992,1,0,D
SA,12,1992,1,0,D
NSW,12,1992,1,0,D
NSW,12,1992,1,0,D
TAS,12,1992,1,0,D
SA,12,1992,1,0,D
SA,12,1992,1,0,D
NSW,12,1992,1,0,N
NSW,12,1992,1,0,N
VIC,12,1992,1,0,N
NSW,12,1992,1,0,N
NSW,12,1992,1,1,N
NSW,12,1992,1,1,N
VIC,12,1992,1,1,N
NSW,12,1992,1,1,N
NSW,12,1992,1,1,D
VIC,12,1992,1,1,D
TAS,12,1992,1,1,D
QLD,12,1992,3,1,D
TAS,12,1992,1,1,D
QLD,12,1992,1,1,D
SA,12,1992,1,1,D
NSW,12,1992,1,1,D
QLD,12,1992,1,1,D
NSW,12,1992,1,1,D
VIC,12,1992,1,1,D
NSW,12,1992,1,1,D
NSW,12,1992,1,1,D
VIC,12,1992,3,1,N
VIC,12,1992,1,1,N
WA,12,1992,1,1,N
SA,12,1992,1,1,N
VIC,12,1992,1,1,N
VIC,12,1992,2,1,N
NSW,12,1992,1,1,D
VIC,12,1992,1,1,D
QLD,12,1992,1,1,D
WA,12,1992,2,1,D
NSW,12,1992,1,1,D
VIC,12,1992,1,1,D
VIC,12,1992,1,1,D
NSW,12,1992,1,1,D
NSW,12,1992,1,1,D
QLD,12,1992,1,1,D
SA,12,1992,1,1,D
QLD,12,1992,1,1,D
QLD,12,1992,1,1,D
VIC,12,1992,1,1,D
NSW,12,1992,1,1,N
WA,12,1992,1,1,N
QLD,12,1992,1,1,N
WA,12,1992,1,1,N
QLD,12,1992,1,1,N
NSW,12,1992,1,1,N
VIC,12,1992,1,1,D
NT,12,1992,1,1,D
VIC,12,1992,1,1,D
QLD,12,1992,1,1,D
VIC,12,1992,1,1,D
WA,12,1992,1,1,D
TAS,12,1992,1,1,D
WA,12,1992,1,1,D
VIC,12,1992,1,1,D
NSW,12,1992,1,1,D
QLD,12,1992,4,1,D
NT,12,1992,1,1,D
NSW,12,1992,1,1,D
NSW,12,1992,1,1,D
QLD,12,1992,2,1,D
VIC,12,1992,1,1,D
NT,12,1992,1,1,N
WA,12,1992,1,1,N
TAS,11,1992,2,1,N
QLD,11,1992,1,1,N
QLD,11,1992,2,1,N
VIC,11,1992,1,1,D
VIC,11,1992,1,1,D
WA,11,1992,3,1,D
QLD,11,1992,1,1,D
WA,11,1992,1,1,D
QLD,11,1992,1,1,D
QLD,11,1992,1,1,D
NSW,11,1992,1,1,D
VIC,11,1992,1,1,D
QLD,11,1992,1,0,N
NSW,11,1992,1,0,N
VIC,11,1992,1,0,N
NSW,11,1992,1,0,N
NSW,11,1992,1,0,N
QLD,11,1992,1,0,N
VIC,11,1992,1,1,D
QLD,11,1992,1,1,D
NSW,11,1992,1,1,D
VIC,11,1992,1,1,D
NSW,11,1992,1,1,D
QLD,11,1992,1,1,D
NSW,11,1992,1,1,D
NSW,11,1992,1,1,D
WA,11,1992,1,1,N
NSW,11,1992,1,1,N
QLD,11,1992,1,1,N
VIC,11,1992,1,1,N
NSW,11,1992,1,1,N
SA,11,1992,1,1,N
NT,11,1992,1,1,N
QLD,11,1992,1,1,N
QLD,11,1992,1,0,N
NSW,11,1992,1,0,N
WA,11,1992,1,0,N
VIC,11,1992,1,0,D
NSW,11,1992,1,0,D
WA,11,1992,1,0,D
QLD,11,1992,1,0,D
NSW,11,1992,1,0,D
WA,11,1992,1,0,D
NSW,11,1992,1,0,D
VIC,11,1992,1,0,D
NSW,11,1992,3,0,D
NSW,11,1992,1,0,D
QLD,11,1992,1,0,N
VIC,11,1992,1,0,N
VIC,11,1992,1,0,N
VIC,11,1992,1,0,N
QLD,11,1992,1,0,N
VIC,11,1992,1,0,N
NSW,11,1992,2,0,N
QLD,11,1992,1,0,N
VIC,11,1992,1,0,N
WA,11,1992,1,0,N
WA,11,1992,1,0,N
NSW,11,1992,2,0,N
QLD,11,1992,1,0,D
QLD,11,1992,2,0,D
NSW,11,1992,1,0,D
NSW,11,1992,1,0,D
VIC,11,1992,3,0,D
NSW,11,1992,1,0,D
WA,11,1992,3,0,D
NSW,11,1992,1,0,D
QLD,11,1992,1,0,N
QLD,11,1992,1,0,N
SA,11,1992,3,0,N
NSW,11,1992,1,0,N
QLD,11,1992,1,0,N
NSW,11,1992,2,0,N
NSW,11,1992,1,0,N
NSW,11,1992,1,0,N
VIC,11,1992,1,0,N
NT,11,1992,1,0,N
TAS,11,1992,1,1,N
QLD,11,1992,1,1,D
SA,11,1992,1,1,D
NSW,11,1992,1,1,D
VIC,11,1992,1,1,D
WA,11,1992,1,1,D
NSW,11,1992,1,1,D
VIC,11,1992,1,1,D
QLD,11,1992,1,1,D
VIC,11,1992,1,1,D
QLD,11,1992,1,1,N
NT,11,1992,1,1,N
NSW,11,1992,1,1,N
NSW,11,1992,1,1,N
QLD,11,1992,1,1,N
VIC,11,1992,1,1,D
NSW,11,1992,1,1,D
NSW,11,1992,1,1,D
WA,11,1992,1,1,D
VIC,11,1992,1,1,D
QLD,11,1992,1,1,D
NSW,11,1992,1,1,D
